stamp_sec,stamp_nanosec,ax_mps2,ay_mps2,az_mps2,gx_rps,gy_rps,gz_rps,qx,qy,qz,qw
110,744000000,0.020563334,0.014704027,9.791443686,-0.001160011,-0.002616708,-0.001171814,0.000000001,0.000000000,0.146389049,0.989227095
110,752000000,-0.003091398,-0.047305039,9.810803530,-0.000467822,0.002002287,-0.001811645,0.000000001,0.000000000,0.146389049,0.989227095
110,760000000,0.032374911,-0.020183095,9.800197495,-0.001166718,-0.000384968,-0.000897377,0.000000001,0.000000000,0.146389049,0.989227095
110,768000000,-0.011084462,0.045558113,9.819480175,-0.000183008,-0.001731052,-0.001746551,0.000000001,0.000000000,0.146389049,0.989227095
110,776000000,0.001048195,-0.007448199,9.785598615,0.002675939,-0.001787239,-0.002635771,0.000000001,0.000000000,0.146389049,0.989227095
110,784000000,0.012104597,0.030227011,9.806376756,0.002559618,0.000871213,-0.003983798,0.000000001,0.000000000,0.146389049,0.989227095
110,792000000,-0.002343583,0.031405975,9.791415297,-0.002047569,-0.000718554,-0.000435245,0.000000001,0.000000000,0.146389049,0.989227095
110,800000000,0.007190188,0.010375480,9.783457741,0.001058291,-0.001571353,0.000198556,0.000000001,0.000000000,0.146389049,0.989227095
110,808000000,-0.009578481,0.026375836,9.787490828,-0.000213075,0.001566136,-0.000858568,0.000000001,0.000000000,0.146389049,0.989227095
110,816000000,0.009500030,0.018862876,9.783292727,0.001719222,0.000402357,-0.000081763,0.000000001,0.000000000,0.146389049,0.989227095
110,824000000,-0.033208795,0.009935977,9.754583262,0.002422540,-0.001003421,-0.003188909,0.000000001,0.000000000,0.146389049,0.989227095
110,832000000,0.014411497,-0.013296952,9.795926839,-0.000806417,0.000123911,0.003169992,0.000000001,0.000000000,0.146389049,0.989227095
110,840000000,-0.016656167,0.022112697,9.769878242,-0.001731801,0.003029125,-0.000302245,0.000000001,0.000000000,0.146389049,0.989227095
110,848000000,0.003855245,0.021589499,9.783834101,-0.000660843,0.001206439,-0.000772762,0.000000001,0.000000000,0.146389049,0.989227095
110,856000000,0.022860431,0.027363877,9.790752045,-0.002335787,-0.001769611,0.001696813,0.000000001,0.000000000,0.146389049,0.989227095
110,864000000,-0.019890611,0.011224515,9.800612090,0.000054656,-0.000543736,0.001557188,0.000000001,0.000000000,0.146389049,0.989227095
110,872000000,-0.040386146,-0.020135306,9.788850946,0.001703960,0.000470976,-0.000367569,0.000000001,0.000000000,0.146389049,0.989227095
110,880000000,0.010899259,0.006038331,9.838499856,-0.000139949,-0.000108264,-0.000299337,0.000000001,0.000000000,0.146389049,0.989227095
110,888000000,-0.018369317,-0.026845923,9.780598161,0.001918415,-0.003015506,0.001087201,0.000000001,0.000000000,0.146389049,0.989227095
110,896000000,0.001428852,0.007192272,9.781619943,0.003890768,0.000370478,0.000828813,0.000000001,0.000000000,0.146389049,0.989227095
110,904000000,-0.024604577,0.035541097,9.804663717,-0.001574144,-0.000969490,-0.001716646,0.000000001,0.000000000,0.146389049,0.989227095
110,912000000,-0.038883288,0.016560043,9.827641327,0.001004373,-0.000818872,-0.001375098,0.000000001,0.000000000,0.146389049,0.989227095
110,920000000,-0.036649885,-0.012144468,9.793295302,-0.000616213,-0.002024597,-0.000349183,0.000000001,0.000000000,0.146389049,0.989227095
110,928000000,0.038498177,-0.008689312,9.810306318,-0.000876538,-0.002438100,-0.001386706,0.000000001,0.000000000,0.146389049,0.989227095
110,936000000,0.058130335,-0.015857517,9.758485627,0.001506890,-0.002517656,0.003482291,0.000000001,0.000000000,0.146389049,0.989227095
110,944000000,-0.005191790,-0.027847125,9.813311444,-0.005144038,-0.002357258,-0.001335392,0.000000001,0.000000000,0.146389049,0.989227095
110,952000000,-0.012181365,0.051516890,9.793302368,-0.000001259,-0.001889531,-0.000389900,0.000000001,0.000000000,0.146389049,0.989227095
110,960000000,0.006469292,-0.062698856,9.796838556,0.001203247,0.000118940,0.002246857,0.000000001,0.000000000,0.146389049,0.989227095
110,968000000,0.027286001,0.001688256,9.771822658,0.000129470,-0.000674861,-0.001381749,0.000000001,0.000000000,0.146389049,0.989227095
110,976000000,0.032873491,0.024125998,9.804686198,0.003624429,-0.003342222,0.004334365,0.000000001,0.000000000,0.146389049,0.989227095
110,984000000,0.003500408,-0.035418267,9.813553512,-0.002917461,-0.002215402,0.001402462,0.000000001,0.000000000,0.146389049,0.989227095
110,992000000,0.027735306,0.023164501,9.814347147,-0.002663425,-0.002730054,-0.002250523,0.000000001,0.000000000,0.146389049,0.989227095
111,0,-0.012253291,0.019371979,9.802913963,-0.000603615,0.002140676,-0.000410938,0.000000001,0.000000000,0.146389049,0.989227095
111,8000000,0.014455537,-0.030461730,9.799725516,0.000130218,-0.002247353,-0.001511449,0.000000001,0.000000000,0.146389049,0.989227095
111,16000000,0.017565412,0.003721891,9.772640197,0.000482304,0.000709398,0.000417708,0.000000001,0.000000000,0.146389049,0.989227095
111,24000000,-0.007544401,0.024472857,9.793564833,0.002269652,0.000137964,0.001952373,0.000000001,0.000000000,0.146389049,0.989227095
111,32000000,0.016646425,0.000376870,9.788925124,-0.001398861,-0.003027491,-0.000211544,0.000000001,0.000000000,0.146389049,0.989227095
111,40000000,0.035812387,-0.011926165,9.833958359,0.000394839,-0.003172772,-0.001089786,0.000000001,0.000000000,0.146389049,0.989227095
111,48000000,-0.043675141,0.011580978,9.774801374,-0.001209191,-0.000586757,-0.004500575,0.000000001,0.000000000,0.146389049,0.989227095
111,56000000,0.025634418,-0.025394139,9.812065949,-0.000761152,0.000795878,0.002113555,0.000000001,0.000000000,0.146389049,0.989227095
111,64000000,-0.012145543,0.010757829,9.802232522,-0.002896686,0.000874415,0.000507681,0.000000001,0.000000000,0.146389049,0.989227095
111,72000000,-0.000205367,0.031405877,9.812262510,0.002886144,-0.000244343,0.001321588,0.000000001,0.000000000,0.146389049,0.989227095
111,80000000,-0.008864202,-0.000162210,9.812318599,-0.000199154,-0.000886364,-0.002198818,0.000000001,0.000000000,0.146389049,0.989227095
111,88000000,-0.037325910,-0.026754173,9.799443333,0.000426232,0.000794246,0.001464051,0.000000001,0.000000000,0.146389049,0.989227095
111,96000000,-0.025725730,-0.031164320,9.778451166,-0.000365028,0.000433092,-0.001132537,0.000000001,0.000000000,0.146389049,0.989227095
111,104000000,-0.020359091,0.008241771,9.807151046,0.001247837,0.002624490,-0.001236680,0.000000001,0.000000000,0.146389049,0.989227095
111,112000000,-0.012857163,0.049004202,9.815096890,0.000103478,0.000254600,-0.001443014,0.000000001,0.000000000,0.146389049,0.989227095
111,120000000,0.015538710,0.014088754,9.808242113,-0.001253846,0.001208443,0.000522086,0.000000001,0.000000000,0.146389049,0.989227095
111,128000000,-0.019188040,0.034654295,9.823485528,-0.001519548,0.001881483,-0.003936315,0.000000001,0.000000000,0.146389049,0.989227095
111,136000000,-0.011797576,0.007039110,9.775622948,-0.000904625,0.001483907,-0.003119819,0.000000001,0.000000000,0.146389049,0.989227095
111,144000000,-0.002040824,-0.012393930,9.751920286,0.000452677,0.001311884,0.001696466,0.000000001,0.000000000,0.146389049,0.989227095
111,152000000,-0.035014430,-0.002391753,9.822875338,0.000294805,-0.001553673,-0.001093813,0.000000001,0.000000000,0.146389049,0.989227095
111,160000000,0.001319171,0.015958355,9.802023875,-0.001254677,-0.001103886,-0.002824198,0.000000001,0.000000000,0.146389049,0.989227095
111,168000000,0.003563063,0.029256918,9.794756281,0.001993261,-0.001280722,0.000022082,0.000000001,0.000000000,0.146389049,0.989227095
111,176000000,-0.013121239,-0.022575973,9.778947612,0.002771184,0.000772264,0.000563712,0.000000001,0.000000000,0.146389049,0.989227095
111,184000000,0.010605877,0.025255680,9.781818681,-0.003870789,-0.002375342,0.000538092,0.000000001,0.000000000,0.146389049,0.989227095
111,192000000,0.008446234,0.029551266,9.780359927,-0.001231871,-0.002620151,0.000899636,0.000000001,0.000000000,0.146389049,0.989227095
111,200000000,-0.026882042,0.037996888,9.831030657,0.002995084,-0.000197892,-0.000647432,0.000000001,0.000000000,0.146389049,0.989227095
111,208000000,-0.017948914,0.024381198,9.787631127,0.002379820,-0.003622823,-0.002302173,0.000000001,0.000000000,0.146389049,0.989227095
111,216000000,0.023143562,0.033982125,9.802028536,-0.003902373,-0.002423679,-0.000833597,0.000000001,0.000000000,0.146389049,0.989227095
111,224000000,-0.014682046,0.029886449,9.805995861,0.000720666,0.002185974,0.000501986,0.000000001,0.000000000,0.146389049,0.989227095
111,232000000,0.016436387,-0.018059923,9.762683671,-0.000691180,-0.001893972,-0.002329697,0.000000001,0.000000000,0.146389049,0.989227095
111,240000000,0.005000370,-0.047070409,9.794398323,0.000189131,0.000669980,0.002304072,0.000000001,0.000000000,0.146389049,0.989227095
111,248000000,-0.004764678,-0.007257117,9.805241711,-0.001992906,0.000027575,0.001671199,0.000000001,0.000000000,0.146389049,0.989227095
111,256000000,0.012014328,0.005645183,9.813640073,0.001148070,0.001635967,0.000071962,0.000000001,0.000000000,0.146389049,0.989227095
111,264000000,0.073003974,0.036889017,9.798505212,-0.000573088,-0.003269198,-0.000557644,0.000000001,0.000000000,0.146389049,0.989227095
111,272000000,0.011554682,0.004427845,9.802027645,0.001521429,-0.001313575,0.001486363,0.000000001,0.000000000,0.146389049,0.989227095
111,280000000,-0.009117930,0.012014194,9.802721914,-0.000753551,0.000175043,-0.002406879,0.000000001,0.000000000,0.146389049,0.989227095
111,288000000,-0.044305822,0.039676460,9.810409924,0.000618780,-0.000086684,0.000199333,0.000000001,0.000000000,0.146389049,0.989227095
111,296000000,-0.002842705,-0.003363855,9.822097547,-0.000935775,0.004130286,0.002763885,0.000000001,0.000000000,0.146389049,0.989227095
111,304000000,-0.003354440,-0.021798292,9.787393410,-0.000281168,0.001753625,-0.001086613,0.000000001,0.000000000,0.146389049,0.989227095
111,312000000,0.005961635,0.007380057,9.800268525,0.001940789,0.001602375,-0.001483021,0.000000001,0.000000000,0.146389049,0.989227095
111,320000000,0.000077041,-0.018307362,9.789008537,0.001749758,-0.000998117,0.001288847,0.000000001,0.000000000,0.146389049,0.989227095
111,328000000,0.001633423,-0.013784136,9.814751186,-0.000966338,-0.003856873,0.000293030,0.000000001,0.000000000,0.146389049,0.989227095
111,336000000,-0.008054226,-0.008958970,9.767962368,-0.000137369,-0.001012955,0.000901925,0.000000001,0.000000000,0.146389049,0.989227095
111,344000000,-0.000361582,0.007808983,9.796631484,0.000437685,0.000086264,-0.000376929,0.000000001,0.000000000,0.146389049,0.989227095
111,352000000,0.009070612,0.003993131,9.796851942,0.002030882,-0.000303416,-0.001110903,0.000000001,0.000000000,0.146389049,0.989227095
111,360000000,-0.014092197,-0.018631445,9.769096848,0.000525613,0.001386194,-0.001248423,0.000000001,0.000000000,0.146389049,0.989227095
111,368000000,-0.050809270,0.009374426,9.840681018,-0.002080951,-0.000007012,-0.000755923,0.000000001,0.000000000,0.146389049,0.989227095
111,376000000,-0.003136546,0.013111635,9.831035549,0.000367958,-0.000495115,0.000813485,0.000000001,0.000000000,0.146389049,0.989227095
111,384000000,0.020662673,-0.022558296,9.823296735,0.001313441,-0.002376309,-0.000798654,0.000000001,0.000000000,0.146389049,0.989227095
111,392000000,-0.019475977,0.004420102,9.806489541,0.000399697,0.001926207,0.000377627,0.000000001,0.000000000,0.146389049,0.989227095
111,400000000,-0.018388464,-0.001504498,9.812302118,-0.003213594,-0.000590534,-0.001416883,0.000000001,0.000000000,0.146389049,0.989227095
111,408000000,-0.035320354,-0.039579815,9.793104425,-0.001204568,0.000675908,0.001704205,0.000000001,0.000000000,0.146389049,0.989227095
111,416000000,0.022775619,0.037825735,9.788012147,-0.001613695,-0.001458712,0.003778663,0.000000001,0.000000000,0.146389049,0.989227095
111,424000000,0.017397315,-0.013846145,9.801400845,-0.000734829,-0.001972521,0.001589668,0.000000001,0.000000000,0.146389049,0.989227095
111,432000000,0.005153177,-0.023783164,9.794807641,-0.002881631,-0.000425922,0.000250431,0.000000001,0.000000000,0.146389049,0.989227095
111,440000000,-0.010237291,0.008041020,9.818468305,0.000285376,0.000750648,-0.002692777,0.000000001,0.000000000,0.146389049,0.989227095
111,448000000,-0.011402358,0.052780386,9.807834462,0.002664489,-0.000913511,0.001194888,0.000000001,0.000000000,0.146389049,0.989227095
111,456000000,0.015228070,0.029459661,9.802324237,-0.002294550,0.002595644,0.000137290,0.000000001,0.000000000,0.146389049,0.989227095
111,464000000,0.040685088,0.045039076,9.827064217,0.000851052,-0.001240935,-0.000220684,0.000000001,0.000000000,0.146389049,0.989227095
111,472000000,-0.018285441,-0.007331441,9.803152514,-0.000028939,-0.000530825,-0.003218998,0.000000001,0.000000000,0.146389049,0.989227095
111,480000000,0.018965802,-0.030025627,9.772188340,-0.000815809,0.001272502,0.003144351,0.000000001,0.000000000,0.146389049,0.989227095
111,488000000,-0.005584075,-0.015025769,9.796717683,-0.003368559,0.001184340,0.000045079,0.000000001,0.000000000,0.146389049,0.989227095
111,496000000,-0.023429559,0.002676607,9.802930300,0.000740820,0.000386186,-0.001694135,0.000000001,0.000000000,0.146389049,0.989227095
111,504000000,0.016868100,0.012465867,9.766019410,-0.000230332,0.003532517,-0.003383558,0.000000001,0.000000000,0.146389049,0.989227095
111,512000000,-0.028711068,-0.001006631,9.791891327,-0.000693947,-0.001092958,0.001974328,0.000000001,0.000000000,0.146389049,0.989227095
111,520000000,0.029540665,0.004904890,9.782312551,0.000308958,0.000443236,-0.001457675,0.000000001,0.000000000,0.146389049,0.989227095
111,528000000,0.005462456,-0.015303150,9.806160355,-0.002501648,-0.000417008,0.001966703,0.000000001,0.000000000,0.146389049,0.989227095
111,536000000,0.023731080,-0.007426964,9.808129756,-0.001073623,0.001165572,-0.001048434,0.000000001,0.000000000,0.146389049,0.989227095
111,544000000,0.015841536,0.035433005,9.824142662,-0.002569146,0.000008755,0.000657879,0.000000001,0.000000000,0.146389049,0.989227095
111,552000000,-0.008417266,0.013854808,9.810165679,0.003783099,0.000413520,-0.001291104,0.000000001,0.000000000,0.146389049,0.989227095
111,560000000,-0.017459302,0.002838905,9.790004952,0.004783272,-0.000440041,-0.001307531,0.000000001,0.000000000,0.146389049,0.989227095
111,568000000,-0.003080521,-0.002065790,9.822273503,0.001198844,0.000875049,0.002373092,0.000000001,0.000000000,0.146389049,0.989227095
111,576000000,0.015008961,-0.004182962,9.806863532,0.003322788,-0.000483349,-0.001309817,0.000000001,0.000000000,0.146389049,0.989227095
111,584000000,0.020689152,0.001126575,9.792524079,0.002964108,0.001882926,-0.002235406,0.000000001,0.000000000,0.146389049,0.989227095
111,592000000,-0.011504559,0.000758289,9.826499833,-0.000915504,0.000555877,0.004665241,0.000000001,0.000000000,0.146389049,0.989227095
111,600000000,0.020941438,-0.037728652,9.781523286,-0.000798398,-0.002919510,-0.000112619,0.000000001,0.000000000,0.146389049,0.989227095
111,608000000,-0.052545628,0.011914083,9.773556278,-0.001411133,0.001327654,-0.001368397,0.000000001,0.000000000,0.146389049,0.989227095
111,616000000,0.013510555,0.005511059,9.821239901,0.000128780,0.000458971,-0.003385891,0.000000001,0.000000000,0.146389049,0.989227095
111,624000000,0.012950829,0.018149942,9.782107684,-0.002058386,-0.001359356,0.001217188,0.000000001,0.000000000,0.146389049,0.989227095
111,632000000,-0.019456496,0.000479572,9.800695090,-0.002492787,0.001953995,0.000506514,0.000000001,0.000000000,0.146389049,0.989227095
111,640000000,-0.006532773,0.005922021,9.789724116,-0.000296704,-0.001985092,-0.000640530,0.000000001,0.000000000,0.146389049,0.989227095
111,648000000,-0.029111584,-0.011093530,9.767760816,0.000838505,0.003204458,0.002321625,0.000000001,0.000000000,0.146389049,0.989227095
111,656000000,0.021616677,-0.015465712,9.813153212,-0.000281259,-0.000598252,-0.000067117,0.000000001,0.000000000,0.146389049,0.989227095
111,664000000,-0.014691007,0.020300603,9.818359486,0.001984804,-0.000297810,0.001657315,0.000000001,0.000000000,0.146389049,0.989227095
111,672000000,0.013863283,0.044976080,9.799957710,-0.004536815,-0.000606921,-0.000757076,0.000000001,0.000000000,0.146389049,0.989227095
111,680000000,0.047370877,-0.018289159,9.822830785,-0.001977295,0.000363093,0.003109449,0.000000001,0.000000000,0.146389049,0.989227095
111,688000000,0.005670230,-0.034687801,9.765933002,0.000413822,0.000796407,0.001383868,0.000000001,0.000000000,0.146389049,0.989227095
111,696000000,0.000293108,-0.006310472,9.773646670,0.000648263,-0.001545409,0.001090483,0.000000001,0.000000000,0.146389049,0.989227095
111,704000000,-0.012622918,0.004771584,9.809885001,-0.002409706,0.000549112,-0.003767869,0.000000001,0.000000000,0.146389049,0.989227095
111,712000000,-0.021354353,0.017341147,9.765931829,0.000655798,0.001826086,-0.000061513,0.000000001,0.000000000,0.146389049,0.989227095
111,720000000,0.021865140,-0.007634092,9.794841982,0.002095161,-0.001956934,0.000984107,0.000000001,0.000000000,0.146389049,0.989227095
111,728000000,0.017932566,-0.019158385,9.800317093,0.000959987,0.000802987,-0.001422962,0.000000001,0.000000000,0.146389049,0.989227095
111,736000000,-0.019107008,0.007409084,9.794390878,0.000340606,-0.001836254,0.002667733,0.000000001,0.000000000,0.146389049,0.989227095
111,744000000,-0.002451533,0.004621512,9.795818485,-0.001791820,-0.004445450,0.000262668,0.000000001,0.000000000,0.146389049,0.989227095
111,752000000,0.031716805,0.019114016,9.806578182,-0.001942846,0.000882865,-0.001851899,0.000000001,0.000000000,0.146389049,0.989227095
111,760000000,0.027340289,-0.040698813,9.807153919,0.002435707,-0.000700055,0.005544982,0.000000001,0.000000000,0.146389049,0.989227095
111,768000000,-0.030966662,-0.008110537,9.810560550,0.004133111,0.001721856,0.004079495,0.000000001,0.000000000,0.146389049,0.989227095
111,776000000,0.003591382,-0.014669872,9.825551912,-0.003086119,-0.000825163,-0.003529100,0.000000001,0.000000000,0.146389049,0.989227095
111,784000000,-0.021736478,0.001792588,9.770110302,-0.000231919,-0.003243163,0.001192194,0.000000001,0.000000000,0.146389049,0.989227095
111,792000000,-0.032195743,-0.033849961,9.815646828,0.000986639,0.000085685,-0.003246212,0.000000001,0.000000000,0.146389049,0.989227095
111,800000000,-0.001660793,-0.016924419,9.799684309,0.001022490,-0.000785532,-0.002419855,0.000000001,0.000000000,0.146389049,0.989227095
111,808000000,0.010897566,0.031705127,9.758113308,-0.000199090,-0.000682692,0.002082563,0.000000001,0.000000000,0.146389049,0.989227095
111,816000000,-0.002611144,0.011612007,9.771982300,0.001096270,0.000536345,-0.001329069,0.000000001,0.000000000,0.146389049,0.989227095
111,824000000,-0.007574570,-0.009166846,9.828013033,-0.002629563,0.001339237,-0.000404284,0.000000001,0.000000000,0.146389049,0.989227095
111,832000000,-0.007211540,-0.004079854,9.845624765,-0.001565279,-0.001904617,0.002421107,0.000000001,0.000000000,0.146389049,0.989227095
111,840000000,0.001273979,0.021869967,9.813746130,-0.001379017,-0.000173153,-0.002112393,0.000000001,0.000000000,0.146389049,0.989227095
111,848000000,0.030366428,-0.006963942,9.775158452,0.001556406,0.001715429,-0.000451490,0.000000001,0.000000000,0.146389049,0.989227095
111,856000000,-0.018481125,0.008244456,9.814790257,0.002326105,0.001642411,0.002573957,0.000000001,0.000000000,0.146389049,0.989227095
111,864000000,0.002866013,0.024184534,9.775348442,0.001193682,-0.000977807,0.000468432,0.000000001,0.000000000,0.146389049,0.989227095
111,872000000,-0.016466857,0.000166000,9.809351383,0.003194283,-0.004898008,0.002994863,0.000000001,0.000000000,0.146389049,0.989227095
111,880000000,-0.037799197,-0.025470672,9.837739462,0.001619881,-0.000108442,-0.001044638,0.000000001,0.000000000,0.146389049,0.989227095
111,888000000,0.005726314,-0.016442484,9.800625468,-0.000811390,-0.000064749,0.003538478,0.000000001,0.000000000,0.146389049,0.989227095
111,896000000,-0.001030011,-0.002953235,9.838104539,-0.000789881,0.000575296,-0.003613077,0.000000001,0.000000000,0.146389049,0.989227095
111,904000000,0.014350325,-0.006636692,9.828129836,0.001763095,0.000760182,-0.002568164,0.000000001,0.000000000,0.146389049,0.989227095
111,912000000,0.009115834,0.031851097,9.808035747,-0.002009766,0.003505882,0.000453403,0.000000001,0.000000000,0.146389049,0.989227095
111,920000000,-0.015912243,-0.019155159,9.795365902,0.001782130,-0.001564069,0.003087720,0.000000001,0.000000000,0.146389049,0.989227095
111,928000000,0.029848524,-0.004525829,9.793771494,0.000049727,-0.002312814,-0.000294350,0.000000001,0.000000000,0.146389049,0.989227095
111,936000000,-0.028632005,-0.007586632,9.790850686,0.000755750,-0.001931220,0.000440149,0.000000001,0.000000000,0.146389049,0.989227095
111,944000000,-0.045113596,-0.015451209,9.807466662,0.001494792,-0.002388460,0.003788285,0.000000001,0.000000000,0.146389049,0.989227095
111,952000000,-0.007802754,0.022049232,9.815952390,0.003924500,0.001191907,-0.000030107,0.000000001,0.000000000,0.146389049,0.989227095
111,960000000,-0.029384802,0.008026305,9.831244745,-0.003772325,-0.001962099,-0.000523681,0.000000001,0.000000000,0.146389049,0.989227095
111,968000000,0.005930973,-0.001474991,9.801936259,0.001415506,-0.001028076,0.000903157,0.000000001,0.000000000,0.146389049,0.989227095
111,976000000,0.016321641,0.023092328,9.824797529,0.001287344,-0.001425837,0.002411195,0.000000001,0.000000000,0.146389049,0.989227095
111,984000000,-0.002105589,0.034593585,9.794464188,-0.000882118,0.001350718,-0.003441244,0.000000001,0.000000000,0.146389049,0.989227095
111,992000000,0.001378607,-0.008518434,9.797098344,0.002366980,-0.002375923,0.000062753,0.000000001,0.000000000,0.146389049,0.989227095
112,0,-0.009965863,-0.034424872,9.829131255,0.001687196,0.002459993,-0.000111602,0.000000001,0.000000000,0.146389049,0.989227095
112,8000000,0.000400702,0.022926505,9.797153756,0.002268560,0.001093200,-0.000960602,0.000000001,0.000000000,0.146389049,0.989227095
112,16000000,-0.009323522,-0.012158946,9.779768402,0.003064447,0.001423553,-0.001405498,0.000000001,0.000000000,0.146389049,0.989227095
112,24000000,0.000161594,-0.003612689,9.812713086,0.001001950,-0.000444802,-0.000012747,0.000000001,0.000000000,0.146389049,0.989227095
112,32000000,-0.010706220,-0.042723272,9.789290740,-0.000163132,-0.001316833,-0.000367780,0.000000001,0.000000000,0.146389049,0.989227095
112,40000000,0.007962448,-0.024088173,9.744489421,0.002346375,-0.001926625,-0.003854610,0.000000001,0.000000000,0.146389049,0.989227095
112,48000000,0.030317422,0.002330759,9.777894065,0.000137095,-0.000308472,-0.003820739,0.000000001,0.000000000,0.146389049,0.989227095
112,56000000,-0.025359126,-0.009879752,9.816787144,-0.000300611,-0.000358823,0.005187021,0.000000001,0.000000000,0.146389049,0.989227095
112,64000000,-0.033979494,-0.013551298,9.809741809,0.001075373,-0.002442282,0.000091393,0.000000001,0.000000000,0.146389049,0.989227095
112,72000000,-0.019190664,0.017844185,9.781708288,-0.001441372,-0.000228794,0.001890061,0.000000001,0.000000000,0.146389049,0.989227095
112,80000000,0.023223966,-0.016769154,9.813239452,-0.002076275,0.002338477,0.003408903,0.000000001,0.000000000,0.146389049,0.989227095
112,88000000,-0.010826433,-0.014339883,9.811275158,0.003583385,0.001992727,0.001799198,0.000000001,0.000000000,0.146389049,0.989227095
112,96000000,0.003209062,0.022999674,9.808540943,-0.001557936,0.001238541,0.003478087,0.000000001,0.000000000,0.146389049,0.989227095
112,104000000,-0.012198458,0.006524959,9.784027282,-0.002841747,-0.003409306,-0.002022664,0.000000001,0.000000000,0.146389049,0.989227095
112,112000000,0.033913903,0.015492557,9.789468908,-0.002283760,-0.001399747,0.002656200,0.000000001,0.000000000,0.146389049,0.989227095
112,120000000,-0.005066160,-0.004098461,9.791451236,-0.000072423,0.001722249,0.005138585,0.000000001,0.000000000,0.146389049,0.989227095
112,128000000,-0.000518036,0.035679233,9.772276289,-0.000726793,0.000328511,0.000113965,0.000000001,0.000000000,0.146389049,0.989227095
112,136000000,-0.001835957,-0.009170521,9.772891133,0.000320154,0.001856480,0.000337733,0.000000001,0.000000000,0.146389049,0.989227095
112,144000000,-0.000250023,-0.001679325,9.790907152,-0.004019173,0.001335311,-0.004099828,0.000000001,0.000000000,0.146389049,0.989227095
112,152000000,-0.028337805,0.019752382,9.814588368,-0.000082858,-0.000834782,-0.000653534,0.000000001,0.000000000,0.146389049,0.989227095
112,160000000,0.002449944,-0.035375003,9.845151280,-0.001412468,0.000926986,-0.001201758,0.000000001,0.000000000,0.146389049,0.989227095
112,168000000,-0.012502495,-0.020862332,9.803873322,-0.000320704,-0.000102302,0.001248130,0.000000001,0.000000000,0.146389049,0.989227095
112,176000000,0.038988321,0.006913122,9.789057681,-0.002138473,0.000623751,-0.002173374,0.000000001,0.000000000,0.146389049,0.989227095
112,184000000,-0.043903805,-0.011247970,9.790457120,-0.001720856,0.000954778,0.000823440,0.000000001,0.000000000,0.146389049,0.989227095
112,192000000,-0.021387437,-0.005679322,9.801539535,0.001175221,0.001462175,-0.001642580,0.000000001,0.000000000,0.146389049,0.989227095
112,200000000,0.005581031,-0.017587311,9.790547768,0.000224082,0.001134348,-0.000033987,0.000000001,0.000000000,0.146389049,0.989227095
112,208000000,0.009214023,-0.001955688,9.801033247,-0.001584361,-0.001750262,-0.001143656,0.000000001,0.000000000,0.146389049,0.989227095
112,216000000,0.055387443,0.000305418,9.809434771,-0.000335096,-0.002067409,-0.001158855,0.000000001,0.000000000,0.146389049,0.989227095
112,224000000,0.023363330,-0.006157538,9.772061725,0.001606363,0.000838135,0.000667961,0.000000001,0.000000000,0.146389049,0.989227095
112,232000000,0.005211143,0.036722059,9.767455732,0.002970763,0.001747769,0.000766427,0.000000001,0.000000000,0.146389049,0.989227095
112,240000000,-0.001047865,-0.021521056,9.796837444,0.000184328,-0.002250712,0.001916586,0.000000001,0.000000000,0.146389049,0.989227095
112,248000000,0.005093611,-0.000104982,9.811724360,0.000471020,-0.002032978,-0.000920072,0.000000001,0.000000000,0.146389049,0.989227095
112,256000000,0.012324090,0.023885604,9.832386039,-0.004834324,-0.003010006,-0.003974891,0.000000001,0.000000000,0.146389049,0.989227095
112,264000000,-0.028785614,-0.020197864,9.789604234,-0.003200775,-0.000199411,0.001148444,0.000000001,0.000000000,0.146389049,0.989227095
112,272000000,0.038777230,0.015195734,9.796859520,0.000036130,0.000321690,0.001809365,0.000000001,0.000000000,0.146389049,0.989227095
112,280000000,-0.018315919,-0.003262895,9.816064011,0.003473066,0.001613578,0.002039953,0.000000001,0.000000000,0.146389049,0.989227095
112,288000000,0.017251979,-0.020080280,9.828454311,0.001384662,0.003245969,-0.000174281,0.000000001,0.000000000,0.146389049,0.989227095
112,296000000,-0.038055809,-0.025146035,9.768154855,-0.000734063,0.001045783,0.001649130,0.000000001,0.000000000,0.146389049,0.989227095
112,304000000,-0.013807794,0.026394736,9.795682171,0.001726937,-0.002827090,-0.003457923,0.000000001,0.000000000,0.146389049,0.989227095
112,312000000,-0.001248662,0.031052351,9.829848684,0.000264720,0.002382747,0.002308229,0.000000001,0.000000000,0.146389049,0.989227095
112,320000000,0.026523781,-0.008826415,9.825937637,0.004335123,0.000365644,0.000323817,0.000000001,0.000000000,0.146389049,0.989227095
112,328000000,0.020652319,-0.000341510,9.743759558,0.001264072,-0.000769386,0.000519574,0.000000001,0.000000000,0.146389049,0.989227095
112,336000000,0.010766204,0.027833074,9.814693686,0.001258272,-0.000781253,-0.000322045,0.000000001,0.000000000,0.146389049,0.989227095
112,344000000,-0.009667647,0.011719357,9.780335367,-0.001152319,-0.001765187,-0.002237879,0.000000001,0.000000000,0.146389049,0.989227095
112,352000000,0.011709141,0.011925169,9.790308603,-0.000415386,0.000749830,0.002127599,0.000000001,0.000000000,0.146389049,0.989227095
112,360000000,0.011849330,0.002254798,9.793097825,0.000821532,-0.000019394,0.002273372,0.000000001,0.000000000,0.146389049,0.989227095
